UserID,Product,Quantity,Date,Category,Price,Palabra_Clave,Supermercado,ProductID,ClaveID
1201,Bolsas P/Alimentos Multipack Ziploc X 9 Un.,2,2023-04-07,Hogar,$1999,Bolsas,La Anónima,3958,326
1652,Nuggets De Pollo Crocantes Granja Del Sol X 400 G.,3,2023-11-26,Congelados,$60,Nuggets,La Anónima,3610,39
1139,Hermético Rectangular 600 Cc Heraldplast X 1 Un.,3,2023-11-20,Hogar,$905,Hermético,La Anónima,3959,248
1388,Bolsa Llevar Chica Ziploc X 14 Un.,3,2023-10-28,Hogar,$3909,Bolsa,La Anónima,3569,314
1738,Papel Higiénico Doble Hoja Elegante 30 M X 4 Un.,3,2023-01-08,Limpieza,$2900,Papel,Jumbo,304,154
1753,Galletitas Marineras Con Semillas Don Pancho X 220 G.,3,2023-04-26,Almacen,$3900,Galletitas,Carrefour,3440,21
1333,"Cuaderno Abc Ray Azul 50 Hojas 19X23,5 Rivadavia X 1 Un.",2,2023-11-14,Hogar,$2150,Cuaderno,Jumbo,3960,19
1361,Aromatizador Ambiente Y Telas Green Forest Seven Scents X 250 Cc.,3,2023-10-09,Limpieza,$2450,Aromatizador,La Anónima,3961,189
1683,Detergente Polvo Para Maquinas Botella Sun X 1 Kg.,1,2023-12-15,Limpieza,$7400,Detergente,La Anónima,3962,35
1307,Vino Rosado La Linda X 750 Cc.,3,2023-09-13,Bebidas,$2250,Vino,Jumbo,1553,16
1213,Salchichas Viena Con Soja Fun X 6U Paty Viena X 190 G.,2,2023-09-28,Frescos,$1300,Salchichas,La Anónima,1745,67
1649,Repuesto Rayado Rivadavia X 48 Un.,3,2023-05-14,Hogar,$1835,Repuesto,Carrefour,3963,140
1770,Papel Higiénico Felpita X 50 M De 4 U,1,2023-12-23,Limpieza,$2100,Papel,La Anónima,2529,154
1565,Alimento En Polvo Base Cacao Chocolino X 360 G.,1,2023-11-26,Almacen,$4650,Alimento,La Anónima,992,122
1605,Caramelos Masticables Sugus Frutales Surtidos X 150 G.,3,2023-04-16,Almacen,$1850,Caramelos,Carrefour,372,96
1511,Yerba Mate Listo Taragui X 1 Un.,3,2023-10-09,Almacen,$1650,Yerba,La Anónima,3964,118
1769,Shampoo Ceramidas Hidratante Sedal X 190 Cc.,3,2023-10-09,Perfumeria,$2350,Shampoo,La Anónima,1943,43
1091,Tomate Perita Entero La Anónima X 400 G.,2,2023-10-28,Almacen,$1199,Tomate,La Anónima,41,37
1294,Palito Brochette 30Cm Party Store X 50 Un.,1,2023-07-12,Hogar,$10799,Palito,La Anónima,1182,346
1827,Yerba Mate C/Palo Premium Andresito X 1 Kg.,3,2023-02-26,Almacen,$580,Yerba,La Anónima,1901,118
1243,Te En Saquitos Matcha Menta Y Lim Saint Gottard X 10 Un.,3,2023-12-13,Almacen,$3360,Te,Jumbo,1210,224
1059,Yogur Entero Natural Yogurísimo Sin Azúcar 300 G.,3,2023-08-02,Lacteos-Y-Productos-Frescos,$1549,Yogur,Jumbo,3866,45
1933,Papas Fritas Sabor Original Pringles X 104 G.,2,2023-02-19,Almacen,$1500,Papas,Jumbo,3965,61
1621,Vinagre De Alcohol Dos Anclas X 1 Lt.,3,2023-12-15,Almacen,$5200,Vinagre,La Anónima,3966,65
1202,Papas Fritas Sabor Ketchup Lays X 77 G.,3,2023-08-19,Almacen,$680,Papas,Jumbo,682,61
1965,Tapa De Cuadril Estancias La Anónima (Kg),1,2023-04-04,Carniceria,$10040,Tapa,La Anónima,2121,69
1759,Acondicionador Oleo Coco Elvive X 400 Cc.,2,2023-05-26,Perfumeria,$6200,Acondicionador,La Anónima,3967,10
1084,Shampoo Tratante Ortiga Concentrado Capilatis X 420 Cc.,1,2023-05-04,Perfumeria,$6850,Shampoo,La Anónima,3968,43
1011,Toallas Femeninas Ladysoft Ultra Tela Suave X 16 Un.,1,2023-03-07,Perfumeria,$6600,Toallas,Jumbo,2115,357
1622,Azúcar Rubio Mascabo Ledesma X 800 G.,3,2023-11-28,Almacen,$1845,Azúcar,Carrefour,194,89
1785,Cerveza Imperial Ipa Retornable X 1 Lt.,2,2023-04-04,Bebidas,$8200,Cerveza,Carrefour,3969,4
1080,Helado Barrita Gold Chocolate X 6 U Ice Cream X 204 G.,3,2023-08-08,Congelados,$4099,Helado,La Anónima,3970,188
1575,Filtro De Cafe N.4 Domestic X 100 Un.,3,2023-04-23,Hogar,$2300,Filtro,Carrefour,161,46
1861,Fermento Lácteo Kids Mix De Frutas Actimel X 100 G.,2,2023-05-12,Frescos,$1650,Fermento,Carrefour,3971,612
1143,Cuadro Moldura Romántico 20 X 30 Cm. Tierra Nativa X 1 Un.,1,2023-07-05,Hogar,$38125,Cuadro,Jumbo,3972,475
1316,Madalenas Marmoladas Pozo X 200 G.,3,2023-02-27,Almacen,$4450,Madalenas,La Anónima,3566,172
1691,Jarra Vidrio México 1.78 Lt. Crisa X 1 Un.,1,2023-01-23,Hogar,$7965,Jarra,Jumbo,3973,499
1394,Esmalte De Uñas Poesía Cutex Nails X 6 Cc.,3,2023-07-18,Perfumeria,$3600,Esmalte,Jumbo,3974,176
1932,Salame Milán Feteado Var.Log.5 Bocatti X 70 G.,1,2023-08-03,Frescos,$1250,Salame,Jumbo,397,167
1836,Alfajor Dulce De Leche Glaseado Tofi X 44 G.,3,2023-09-14,Almacen,$785,Alfajor,Jumbo,1810,42
1539,Aromatizador Pequeños Espacios Naranja/Pimienta Aromass Air X 8 Cc.,3,2023-07-03,Limpieza,$2889,Aromatizador,Jumbo,3975,189
1662,Tope Autoadhesivo Rectangular Blanco Diler X 4 Un.,1,2023-06-17,Hogar,$2400,Tope,La Anónima,2340,485
1056,Espinaca Congelada Granja Del Sol X 1000 G.,2,2023-04-23,Congelados,$9138,Espinaca,Jumbo,3976,97
1375,Quitamanchas Líquido Color Protect Dp Vanish X 650 Cc.,2,2023-10-17,Limpieza,$3055,Quitamanchas,La Anónima,3977,74
1198,Dulce De Leche Ilolay Clásico X 400 G.,1,2023-12-11,Frescos,$1400,Dulce,Jumbo,2333,99
1052,Acondicionador Prebióticos + Biotina Sedal X 340 Cc.,3,2023-10-03,Perfumeria,$5350,Acondicionador,La Anónima,3978,10
1501,Shampoo Ortiga-Caspa Capilatis X 410 Cc.,1,2023-09-11,Perfumeria,$90,Shampoo,Jumbo,2289,43
1631,Difusor De Ambiente Coco Vainilla Urban Fresh X 1 Un.,3,2023-02-27,Hogar,$2139,Difusor,La Anónima,3900,397
1511,Queso Untable Cremón Original La Serenísima X 280 G.,3,2023-05-21,Frescos,$2450,Queso,Jumbo,3979,58
1815,Postre Sabor Vainilla Con Zinc Serenito X 120 G.,2,2023-10-09,Frescos,$2585,Postre,Jumbo,3639,77
1194,Mix Saborizante Hongos X 4 Un. Knorr X 30 G.,2,2023-11-05,Almacen,$1150,Mix,La Anónima,3980,180
1139,Tomate Perita Al Natural Con Puré Salsati X 400 G.,2,2023-07-04,Almacen,$4175,Tomate,La Anónima,2119,37
1956,Oblea De Arroz Limón Gallo Snacks Baño Chocolate Blanco X 20 G.,2,2023-12-25,Almacen,$5445,Oblea,Carrefour,1718,244
1557,Cereal Con Chocolate Granix Baloncitos Bolsa X 150 G.,1,2023-03-25,Almacen,$2450,Cereal,Carrefour,2439,64
1759,Salsa Barbacoa Doy Pack Hellmanns X 250 G.,3,2023-05-23,Almacen,$3550,Salsa,Carrefour,3981,30
1778,Te En Saquitos Boldo La Virginia X 50 Un.,1,2023-12-19,Almacen,$3680,Te,Jumbo,3982,224
1673,Cuaderno Tapa Dura E3 Ray Fantasía 48 Hojas Éxito X 1 Un.,2,2023-06-14,Hogar,$3075,Cuaderno,La Anónima,3983,19
1401,Alfajor Blanco Dulce De Leche Estuche Simple Day X 6 Un.,2,2023-04-15,Almacen,$2015,Alfajor,La Anónima,3984,42
1966,Café Molido Intenso La Mortenita X 500 G.,2,2023-04-21,Almacen,$3500,Café,La Anónima,3985,40
1175,Aceitunas Negras A La Italiana Castell X 190 G.,2,2023-01-01,Almacen,$3990,Aceitunas,La Anónima,3986,161
1783,Galletitas De Arroz Sin Sal Agregada Criollitas X 110 G.,1,2023-11-26,Almacen,$4530,Galletitas,Carrefour,3987,21
1061,Lavandina Ayudín Clásica 2 L.,2,2023-07-05,Limpieza,$1690,Lavandina,Jumbo,1344,85
1202,Crema Corporal Soft Milk 5 En 1 Nivea X 250 Un.,2,2023-03-07,Perfumeria,$3900,Crema,La Anónima,3988,11
1245,Galletitas De Avena Con Miel 9 De Oro X 180 G.,3,2023-08-26,Almacen,$990,Galletitas,Jumbo,3989,21
1644,Vino Espumante Extra Dulce Suter X 750 Cc.,2,2023-03-07,Bebidas,$11800,Vino,Jumbo,2416,16
1053,Jarra Plastica C/Tapa 2.25 Lt Heraldplast X 1 Un.,2,2023-01-07,Hogar,$14300,Jarra,La Anónima,3990,499
1840,Desodorante De Ambiente Aerosol Suavidad De Algodón Poett X 360 Cc.,1,2023-06-26,Limpieza,$2200,Desodorante,Carrefour,1888,82
1523,Jabón Palmolive Naturals Charcoal 3 X 90 G,3,2023-07-11,Perfumeria,$2885,Jabón,Carrefour,468,1
1088,Aceitunas Verdes Rellenas Con Morrón Doy Pack Castell X 100 G.,1,2023-05-22,Almacen,$50,Aceitunas,La Anónima,3991,161
1716,Aromatizante Ambiente La Anónima Citrico Repuesto X 185 G.,3,2023-11-17,Limpieza,$7300,Aromatizante,La Anónima,3992,78
1041,Queso Blanco Reducido En Lactosa Casancrem 290G.,3,2023-10-15,Frescos,$600,Queso,Jumbo,1906,58
1668,Pate De Foie Tipo Provenzal Swift X 85 G.,2,2023-12-26,Almacen,$1400,Pate,Carrefour,3317,269
1248,Mermelada De Durazno  La Campagnola X 454 G.,1,2023-01-24,Almacen,$2280,Mermelada,Jumbo,3993,50
1240,Galletitas Dulces Avena Y Manzana Sabores De La Vida X 180 G.,2,2023-04-24,Almacen,$3050,Galletitas,Jumbo,3994,21
1356,Postre Dulce De Leche Fortificado Serenito X 100 G.,3,2023-03-06,Frescos,$1983,Postre,La Anónima,1226,77
1972,Rebozado De Pollo Con Espinacas Y Queso X 4 Un. Granja Del Sol X 400 G.,2,2023-03-02,Congelados,$4485,Rebozado,La Anónima,3995,613
1206,Desodorante Para Auto Aqua Revigal X 1 Un.,1,2023-01-26,Hogar,$14750,Desodorante,Jumbo,3996,82
1169,Tampones Medio Visiv X 16 Un.,1,2023-01-13,Perfumeria,$5950,Tampones,Carrefour,3997,448
1537,Pan Para Hamburguesas De Papa Artesano X 4 Un. Bimbo X 240 G.,3,2023-09-10,Frescos,$1100,Pan,Carrefour,3998,73
1469,Pomada Líquida Con Aplicador Cobra Blanco X 60 Cc.,1,2023-03-21,Limpieza,$5659,Pomada,Jumbo,3999,93
1643,Vino Espumante Demi Sec Federico De Alvear X 750 Cc.,2,2023-07-14,Bebidas,$2500,Vino,Jumbo,2863,16
1594,Jabon Liquido Ropa Para Diluir Ecolavado Botella Ala X 500 Cc.,2,2023-04-09,Limpieza,$3640,Jabon,Carrefour,4000,115
1212,Bombones Y Chocolates Surtidos Caja Arcor X 246 G.,1,2023-05-09,Almacen,$977,Bombones,Carrefour,4001,440
1261,Limpiador Liquido Desinfectante Floral Lysoform X 4 Lt.,2,2023-04-20,Limpieza,$2100,Limpiador,Carrefour,4002,27
1600,Jabón De Tocador Bamboo Rexona  X 3 Un. 375 G.,2,2023-07-28,Perfumeria,$1450,Jabón,La Anónima,2851,1
1371,Crema Dental Herbal Blanqueadora Colgate X 90 G.,2,2023-01-15,Perfumeria,$2950,Crema,Jumbo,1508,11
1047,Queso Pategrás Selección Horma Fraccionada Santa Rosa X 1 Kg.,3,2023-07-24,Frescos,$16900,Queso,La Anónima,3872,58
1045,Leche Entera Uat Carrefour Classic Tetra 1 Lt.,2,2023-09-24,Lacteos-Y-Productos-Frescos,$999,Leche,Jumbo,4003,52
1984,Fijador Gel Normal Roby X 150 G.,2,2023-01-10,Perfumeria,$6300,Fijador,Carrefour,903,81
1551,Vino Tinto Cabernet Sauvignon Estiba I X 750 Cc.,3,2023-08-18,Vinos-Finos,$6925,Vino,Carrefour,3072,16
1726,Perfume Infantil Encanto Disney X 50 Cc.,2,2023-12-21,Perfumeria,$228640,Perfume,Carrefour,4004,49
1555,Chocolate Relleno Dulce De Leche Milka 135G.,2,2023-12-23,Almacen,$1050,Chocolate,Jumbo,1073,44
1730,Helado Bombón Americana C/Dulce De Leche Novelty X 6 Un. 465 G.,3,2023-10-07,Congelados,$8600,Helado,La Anónima,2322,188
1060,Cepillo Dental 360 Suave Colgate X 2 Un.,2,2023-02-01,Perfumeria,$5652,Cepillo,La Anónima,4005,23
1807,Lavandina Naranja Héroe X 1 Lt.,2,2023-02-01,Limpieza,$8400,Lavandina,Jumbo,4006,85
1106,Galletitas Pepas Con Batata La Anónima X 300 G.,3,2023-09-08,Almacen,$2900,Galletitas,Jumbo,4007,21
1314,Caramelos Masticables Palitos Selva X 150 G.,3,2023-08-20,Almacen,$690,Caramelos,Jumbo,289,96
1832,Cepillo Dental Multiple Acciã³N Suave Pro X 4 Un.,1,2023-05-09,Perfumeria,$2775,Cepillo,Carrefour,3905,23
1368,Crema Dental Total 12 Blanqueadora Colgate X 90 G.,2,2023-05-03,Perfumeria,$2700,Crema,Jumbo,655,11
1019,Sacapuntas Satellite Plata Y Negro Maped X 1 Un.,1,2023-12-21,Hogar,$5629,Sacapuntas,La Anónima,4008,275
1421,Polvo Para Preparar Jugo Rinde2 Naranja-Banana X 13 G.,1,2023-06-27,Bebidas,$2850,Polvo,La Anónima,4009,51
1275,Limpia Inodoros Discos Full Lavanda Pato X 1 Un.,2,2023-03-21,Limpieza,$3750,Limpia,La Anónima,4010,123
1414,Jugo Sabor Uva Tutti X 200 Cc.,1,2023-05-25,Bebidas,$10250,Jugo,La Anónima,4011,106
1250,Queso Provolone Fraccionado La Paulina X 1 Kg.,3,2023-07-02,Frescos,$26250,Queso,Carrefour,4012,58
1330,Algodón Premium Estrella X 75 G.,2,2023-01-08,Perfumeria,$5750,Algodón,La Anónima,4013,378
1609,Antitranspirante Powder Fresh Secret X 48 G.,2,2023-03-13,Perfumeria,$1715,Antitranspirante,La Anónima,2585,57
1867,Bolita Chocolate Nutri Chok Nutrifoods Bolsa X 200 G.,3,2023-02-04,Almacen,$1849,Bolita,Jumbo,4014,614
1807,Alfajor Chocolate Blanco Milka Mousse Triple X 55 G.,1,2023-09-14,Almacen,$2786,Alfajor,Carrefour,4015,42
1945,Fideos Spaghetti Bonalma X 500 G.,3,2023-08-12,Almacen,$2082,Fideos,Carrefour,4016,53
1772,Bizcochuelo 3 Capas Chocolate Bon Mase X 750 G.,2,2023-08-17,Frescos,$660,Bizcochuelo,La Anónima,2891,446
1053,Vino Tinto Uxmal Cabernet Malbec X 750 Cc.,3,2023-08-15,Bebidas,$8350,Vino,Carrefour,4017,16
1287,Insecticida Aerosol Mmm Baygon X 300 Cc.,2,2023-11-24,Limpieza,$1470,Insecticida,La Anónima,4018,242
1171,Duraznos En Cubos La Anónima X 820 G.,1,2023-08-12,Almacen,$1205,Duraznos,Carrefour,1265,363
1493,Cerveza Patagonia 24.7 Botella No Retornable 730Cc X1,2,2023-09-17,Bebidas,$1800,Cerveza,Carrefour,2872,4
1701,Ginebra Mediterránea Larios X 700 Cc.,3,2023-01-01,Bebidas,$5739,Ginebra,La Anónima,4019,615
1746,Pastillas Sabor Anís Drf X 23 G.,3,2023-12-13,Almacen,$2450,Pastillas,Jumbo,4020,80
1221,Rebozador Para Freir Mamá Cocina X 1 Kg.,1,2023-05-14,Almacen,$1300,Rebozador,Carrefour,4021,227
1155,Whisky Mizunara Chivas Regal X 700 Cc.,2,2023-11-23,Bebidas,$2310,Whisky,Jumbo,4022,133
1048,Tinta Negra Fix X 75 Cc.,2,2023-09-26,Limpieza,$6950,Tinta,La Anónima,4023,616
1308,Hamburguesa Carne Vacuna Parrillera X 2 Un. Union Ganadera X 240 G.,1,2023-01-10,Congelados,$2379,Hamburguesa,Carrefour,2981,149
1738,Choclo Desgranado Arcor Cremoso Amarillo X 300 G.,2,2023-04-05,Almacen,$2080,Choclo,Jumbo,2269,245
1881,Caramelos Duros Pico Dulce Lheritier X 600 G.,2,2023-03-27,Almacen,$325,Caramelos,La Anónima,4024,96
1358,Caramelos Masticables Flynn Paff Tutti Frutti X 128 G.,1,2023-07-27,Almacen,$2585,Caramelos,Carrefour,2127,96
1056,Té En Saquitos Taraguí Frutos Rojos Ensobrados X 20 Un.,2,2023-08-19,Almacen,$2100,Té,Carrefour,2441,68
1426,Agua Con Gas Pomelo La Anónima X 2 Lt.,2,2023-09-28,Bebidas,$3300,Agua,La Anónima,3267,18
1218,Chocolate Nestlé Classic Duo X 80 G.,2,2023-07-26,Almacen,$4387,Chocolate,Carrefour,4025,44
1512,Vino Tinto Clasico Resero X 700 Cc.,1,2023-11-08,Vinos-Finos,$30,Vino,Jumbo,4026,16
1783,Harina De Trigo 000 Caserita X 1 Kg.,3,2023-10-15,Almacen,$1079,Harina,La Anónima,4027,29
1394,Pate De Salmon Swift X 85 G.,3,2023-05-21,Almacen,$2100,Pate,La Anónima,924,269
1164,Protectores Diarios Discreet Sin Alas Largos Tena X 50 Un.,2,2023-06-25,Perfumeria,$2502,Protectores,La Anónima,4028,539
1434,Yerba Mate C/Palo 4Flex Mañanita X 500 G.,1,2023-07-27,Almacen,$1550,Yerba,Jumbo,4029,118
1173,Copa Windsor Champagne 190 Cc. Nadir X 1 Un.,1,2023-01-15,Hogar,$2590,Copa,Jumbo,77,60
1067,"Amargo Terma Con Limón Pet X 1,35 Lt.",2,2023-06-19,Bebidas,$2795,Amargo,Carrefour,2061,127
1856,Vino Espumante Extra Brut Deseado X 750 Cc.,3,2023-09-24,Bebidas,$18725,Vino,La Anónima,16,16
1076,Vino Tinto Malbec Terruño Fabre Montmayou X 750 Cc.,3,2023-11-28,Vinos-Finos,$3900,Vino,Carrefour,4030,16
1589,Fideos Spaghetti N7 Lucchetti X 500 G.,2,2023-10-17,Almacen,$2650,Fideos,La Anónima,4031,53
1403,Galletas Marineras Azucaradas Rianitos X 170 G.,2,2023-05-22,Almacen,$1750,Galletas,La Anónima,768,108
1101,Cubetera Plástica Apilable Heraldplast X 1 Un.,1,2023-01-13,Hogar,$2069,Cubetera,Carrefour,1096,333
1247,Pastillas Tic Tac Naranja X 49 G.,2,2023-04-13,Almacen,$3950,Pastillas,Jumbo,1693,80
1457,Detergente Liquido Bioactive Limon Cif X 750 Cc.,2,2023-07-13,Limpieza,$2030,Detergente,La Anónima,1911,35
1560,Detergente Ultra Manzana Heroe X 300 Cc.,3,2023-01-09,Limpieza,$1150,Detergente,Jumbo,4032,35
1579,Adhesivo Transparente Suprabond X 50 Cc.,3,2023-01-13,Hogar,$2099,Adhesivo,La Anónima,4033,103
1088,Almohaditas Rellenas De Frutilla La Anonima X 180 G.,1,2023-12-06,Almacen,$3350,Almohaditas,Jumbo,4034,370
1395,Hisopos Tubo Algabo X 100 Un.,1,2023-08-07,Perfumeria,$2900,Hisopos,Jumbo,4035,489
1829,Mermelada De Durazno Sin Azúcares Arcor X 390 G.,3,2023-01-20,Almacen,$852,Mermelada,Carrefour,4036,50
1330,Chocolate Con Leche Con Almendras Del Turista X 100 G.,1,2023-10-22,Almacen,$1679,Chocolate,La Anónima,4037,44
1235,Vino Tinto Cabernet Sauvignon Álamos X 750 Cc.,2,2023-08-19,Bebidas,$7300,Vino,La Anónima,4038,16
1762,"Alicate Universal 6"" Black+Decker X 1 Un.",3,2023-06-02,Hogar,$11549,Alicate,La Anónima,4039,151
1270,Leche Parcialmente Descremada Barista Botella La Serenisima X 1 Lt.,2,2023-06-02,Frescos,$2850,Leche,Jumbo,3664,52
1264,Harina De Trigo 0000 Chacabuco X 1 Kg.,1,2023-05-06,Almacen,$1105,Harina,Carrefour,4040,29
1856,Postre En Polvo Frutilla Royal X 75 G.,1,2023-11-03,Almacen,$6960,Postre,La Anónima,4041,77
1329,Algodón Súper Estrella X 400 G.,2,2023-05-23,Perfumeria,$5887,Algodón,Jumbo,2783,378
1439,Yogur Con Probiótico Colchón De Frutilla Dulce Ser X 175 G.,2,2023-11-24,Frescos,$1480,Yogur,Jumbo,4042,45
1180,Gomas Lápiz/Tinta Technic Maped X 2 Un.,2,2023-03-07,Hogar,$1739,Gomas,La Anónima,2461,311
1259,Mix De Pimientas Recarga Indo Deli X 65 G.,3,2023-05-27,Almacen,$4400,Mix,Jumbo,4043,180
1403,Galletitas Dulces Variedad Nuevo Mix Terrabusi X 170G.,2,2023-01-28,Almacen,$1895,Galletitas,La Anónima,3854,21
1172,Vino Tinto Malbec Terra X 750 Cc.,2,2023-03-10,Bebidas,$8800,Vino,Jumbo,4044,16
1091,Manteca La Anónima X 200 G.,2,2023-03-17,Frescos,$2150,Manteca,Carrefour,4045,59
1276,Vino Rose - Sauvignon Blanc Las Perdices X 3 Lt.,3,2023-09-20,Vinos-Finos,$5490,Vino,Carrefour,4046,16
1945,Yogur Bebible Vainilla Yogurisimo 900G.,2,2023-08-13,Frescos,$2769,Yogur,La Anónima,4047,45
1826,Endulzante 0 Calorias Clasic.Sobres Tuy X 100 Un.,1,2023-09-18,Almacen,$2600,Endulzante,La Anónima,4048,91
1193,Copa Trago Largo Crystal Soft Verde 380 Cc. Plasutil X 1 Un.,1,2023-10-17,Hogar,$6735,Copa,Carrefour,2195,60
1191,Pala Con Cabo Rebatible Max La Gauchita X 1 Un.,3,2023-10-25,Limpieza,$4850,Pala,Jumbo,4049,362
1957,Pila Alcalina Aa Grundig X 2 Un.,3,2023-11-27,Hogar,$266,Pila,Jumbo,2052,251
1171,Insecticida Antipolilla Percha Raid X 2 Un.,2,2023-12-11,Limpieza,$960,Insecticida,Jumbo,3471,242
1349,Acondicionador Arcilla Extraordinaria Elvive X 400 Cc.,1,2023-09-04,Perfumeria,$6705,Acondicionador,Carrefour,1139,10
1298,Vinagre De Alcohol Menoyo X 500 Cc.,3,2023-08-04,Almacen,$1905,Vinagre,La Anónima,3167,65
1908,Queso Crema Clásico Casancrem 480G.,3,2023-05-07,Frescos,$1100,Queso,Carrefour,4050,58
1920,Confitura De Frutos Del Bosque La Anónima X 450 G.,2,2023-06-22,Almacen,$435,Confitura,La Anónima,3214,558
1106,Baño De Repostería Leche Aguila X 150 G.,1,2023-10-05,Almacen,$640,Baño,Carrefour,4051,109
1178,Mortadela Familiar Paladini X 500 G.,1,2023-04-26,Frescos,$3300,Mortadela,Carrefour,4052,299
1535,Pan Tipo Chipa (Kg),2,2023-09-27,Frescos,$30,Pan,Carrefour,4053,73
1275,Toallitas Húmedas Desinfectantes Brisa De La Mañana Lysol X 36 Un.,1,2023-05-01,Limpieza,$1470,Toallitas,La Anónima,1719,289
1202,Shampoo Cabellos Grasos Natural Capilatis X 420 Cc.,1,2023-06-05,Perfumeria,$4700,Shampoo,Carrefour,3741,43
1760,Café Instantáneo Cappuccino Mousse De Chocolate Y Avellanas Dp La Virginia X 155 G.,1,2023-09-07,Almacen,$6400,Café,La Anónima,4054,40
1057,Sidra Sin Alcohol Del Valle X 720 Cc.,3,2023-04-19,Bebidas,$2099,Sidra,Carrefour,3837,288
1221,Vino Tinto Cabernet Sauvignon Angelica Zapata X 750 Cc.,1,2023-07-12,Vinos-Finos,$24800,Vino,La Anónima,4055,16
1745,Vacío E/V Estancias La (Kg),3,2023-12-09,Carniceria,$7960,Vacío,La Anónima,380,179
1248,Pan De Mesa Lacteado Rodajas Finas Fargo X 330 G.,2,2023-07-22,Frescos,$2050,Pan,La Anónima,2291,73
1753,Insecticida Aerosol Polillas Y Larvas Raid X 360 Cc.,2,2023-04-07,Limpieza,$3400,Insecticida,Carrefour,4056,242
1896,Miel De Abejas Jarra Mielera Aleluya X 500 G.,3,2023-09-02,Almacen,$5900,Miel,La Anónima,4057,195
1746,Termo 1 Lt. Actual Lumilagro X 1 Un.,3,2023-03-14,Hogar,$1639,Termo,Carrefour,1465,17
1465,Yogur Firme Descremado Natural Dahi X 190 G.,3,2023-01-25,Frescos,$1350,Yogur,Carrefour,4058,45
1323,Maíz Pisado Blanco Elio X 400 G.,1,2023-03-21,Almacen,$899,Maíz,Jumbo,4059,536
1770,Vino Tino Alma Mora Malbec Reserve X 750 Cc.,2,2023-12-24,Vinos-Finos,$4450,Vino,Carrefour,2077,16
1000,Almohaditas Rellenas Limón Sin Tacc Snuks X 240 G.,3,2023-05-13,Almacen,$1500,Almohaditas,Carrefour,4060,370
1903,"Arco De Sierra Caladora 6"" Silver Shadow X 5 Un.",3,2023-07-08,Hogar,$9765,Arco,La Anónima,4061,617
1491,Café Molido Intenso La Mortenita X 250 G.,3,2023-11-18,Almacen,$1050,Café,Jumbo,4062,40
1810,Puerro Envasado X 250 G.,1,2023-10-02,Frutas-Y-Verduras,$1690,Puerro,Jumbo,3608,464
1671,Ades Frutas Tropicales Multi10 X 1 Lt.,3,2023-11-25,Bebidas,$3800,Ades,Jumbo,4063,618
1655,Choclo La Anónima X 300 Gr.,1,2023-10-16,Congelados,$14050,Choclo,Carrefour,4064,245
1551,Oblea Cubierta C/Chocolate Blanco Nugaton X 27 G.,1,2023-12-06,Almacen,$2750,Oblea,Carrefour,4065,244
1130,"Agua Nestlé Pureza Vital Sin Gas Bidón 6,3Lt. X1",2,2023-08-14,Bebidas,$1440,Agua,La Anónima,3008,18
1315,Insecticida Aerosol Casa&Jardin Raid X 380 Cc.,2,2023-07-21,Limpieza,$3179,Insecticida,La Anónima,4066,242
1873,Salsa Pomarola Matarazzo X 340 G.,2,2023-07-21,Almacen,$4200,Salsa,Carrefour,4067,30
1059,Gin Bombay X 750 Cc.,2,2023-09-08,Bebidas,$1400,Gin,Jumbo,4068,219
1562,Aceite De Oliva Extra Virgen Pet Oliovita X 500 Cc.,3,2023-09-12,Almacen,$1260,Aceite,Jumbo,4069,26
1372,Algodón Súper Estrella X 400 G.,1,2023-05-23,Perfumeria,$5887,Algodón,Carrefour,2783,378
1571,"Aceite De Girasol Cocinero X 1,5 Lt.",2,2023-07-15,Almacen,$1900,Aceite,La Anónima,4070,26
1560,Escoba De Ginea La Sampedrina 6 Hilos Con Cabo X 1 Un.,1,2023-02-24,Limpieza,$4900,Escoba,Jumbo,1806,425
1480,Vino Novecento Malbec Botella 750Cc X1,1,2023-05-04,Vinos-Finos,$2800,Vino,La Anónima,1041,16
1105,Etiquetas Fortnite X 6 Un.,3,2023-03-03,Hogar,$13825,Etiquetas,Jumbo,4071,125
1354,Jabón Liquido Hidrata Y Suaviza Coco Villeneuve X 240 Cc.,2,2023-10-21,Perfumeria,$1800,Jabón,Jumbo,4072,1
1315,Yerba Mate Con Palo La Anónima X 500 G.,2,2023-05-17,Almacen,$20,Yerba,Carrefour,354,118
1634,Caramelos Menthoplus Miel X 20 G.,3,2023-04-23,Almacen,$2100,Caramelos,Jumbo,4073,96
1371,Coca Cola Zero 2.25 Lts.,1,2023-03-26,Bebidas,$200,Coca,Carrefour,4074,619
1311,Jabón  Tocador Botanicals Rosas Francesas Lux X 120 G.,3,2023-11-28,Perfumeria,$8150,Jabón,Jumbo,1896,1
1083,Agua Mineral S/Gas Bonaqua X 2 Lt.,1,2023-04-21,Bebidas,$2350,Agua,Carrefour,864,18
1474,Cepillo Dental Mayor Alcance Mediano Pro X 1 Un.,2,2023-01-26,Perfumeria,$685,Cepillo,La Anónima,2171,23
1700,Arvejas Secas Remojadas La Anónima X 300 G.,1,2023-10-16,Almacen,$2150,Arvejas,La Anónima,887,249
1864,Aromatizante Para Auto Vent Stick Limón Urban Fresh X 2 Un.,3,2023-03-27,Hogar,$7550,Aromatizante,La Anónima,4075,78
